filename,directory,predicted_class
photo_13.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,3
photo_14.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,8
photo_15.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,3
photo_17.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,7
photo_2.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,3
photo_3.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,7
photo_4.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,4
photo_5.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,3
photo_6.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,3
photo_7.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,5
photo_8.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,8
photo_9.jpg,G:\photos\historic\memorial\В. М. Бехтереву\other,5
photo_1.jpg,G:\photos\historic\memorial\В. П. Чкалову,1
photo_2.jpg,G:\photos\historic\memorial\В. П. Чкалову,2
photo_3.jpg,G:\photos\historic\memorial\В. П. Чкалову,6
photo_4.jpg,G:\photos\historic\memorial\В. П. Чкалову,1
photo_5.jpg,G:\photos\historic\memorial\В. П. Чкалову,8
photo_7.jpg,G:\photos\historic\memorial\В. П. Чкалову,2
photo_6.jpg,G:\photos\historic\memorial\В. П. Чкалову\other,8
photo_8.jpg,G:\photos\historic\memorial\В. П. Чкалову\other,6
photo_9.jpg,G:\photos\historic\memorial\В. П. Чкалову\other,1
photo_10.jpg,G:\photos\historic\memorial\В.А. Котельникову,4
photo_4.jpg,G:\photos\historic\memorial\В.А. Котельникову,2
photo_8.jpg,G:\photos\historic\memorial\В.А. Котельникову,1
photo_1.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,3
photo_11.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,4
photo_12.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,2
photo_13.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,1
photo_14.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,8
photo_15.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,3
photo_16.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,8
photo_2.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,5
photo_3.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,5
photo_5.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,7
photo_6.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,7
photo_7.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,6
photo_9.jpg,G:\photos\historic\memorial\В.А. Котельникову\other,5
photo_1.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,7
photo_11.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,5
photo_12.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,3
photo_13.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,2
photo_2.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,1
photo_3.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,7
photo_4.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,4
photo_5.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,4
photo_6.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,4
photo_7.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,5
photo_8.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,2
photo_9.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину,5
photo_10.jpg,G:\photos\historic\memorial\В.И. Ульянову-Ленину\other,6
photo_1.jpg,G:\photos\historic\memorial\Водовозу,7
photo_10.jpg,G:\photos\historic\memorial\Водовозу,4
photo_11.jpg,G:\photos\historic\memorial\Водовозу,5
photo_12.jpg,G:\photos\historic\memorial\Водовозу,8
photo_13.jpg,G:\photos\historic\memorial\Водовозу,3
photo_14.jpg,G:\photos\historic\memorial\Водовозу,1
photo_15.jpg,G:\photos\historic\memorial\Водовозу,4
photo_2.jpg,G:\photos\historic\memorial\Водовозу,8
photo_3.jpg,G:\photos\historic\memorial\Водовозу,2
photo_4.jpg,G:\photos\historic\memorial\Водовозу,7
photo_5.jpg,G:\photos\historic\memorial\Водовозу,3
photo_6.jpg,G:\photos\historic\memorial\Водовозу,6
photo_7.jpg,G:\photos\historic\memorial\Водовозу,6
photo_8.jpg,G:\photos\historic\memorial\Водовозу,3
photo_9.jpg,G:\photos\historic\memorial\Водовозу,1
photo_1.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,3
photo_5.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,5
photo_6.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,1
photo_7.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,8
photo_8.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,4
photo_9.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне,1
photo_10.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,6
photo_11.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,4
photo_12.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,8
photo_2.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,6
photo_3.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,2
photo_4.jpg,G:\photos\historic\memorial\Воинам павшим в Великой Отечественной войне\other,6
photo_2.jpg,G:\photos\historic\memorial\Воинам павшим за Родину,6
photo_3.jpg,G:\photos\historic\memorial\Воинам павшим за Родину,8
photo_4.jpg,G:\photos\historic\memorial\Воинам павшим за Родину,2
photo_5.jpg,G:\photos\historic\memorial\Воинам павшим за Родину,2
photo_6.jpg,G:\photos\historic\memorial\Воинам павшим за Родину,3
photo_1.jpg,G:\photos\historic\memorial\Воинам павшим за Родину\other,3
photo_1.jpg,G:\photos\historic\memorial\Воинам погибшим в боях ВОВ,3
photo_10.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,2
photo_11.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,1
photo_12.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,3
photo_13.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,1
photo_14.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,2
photo_15.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,5
photo_16.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,6
photo_3.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,7
photo_4.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,4
photo_5.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,8
photo_6.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,5
photo_7.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,4
photo_8.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,4
photo_9.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ,7
photo_1.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ\other,4
photo_2.jpg,G:\photos\historic\memorial\Воинам погибшим в ВОВ\other,5
photo_1.jpg,G:\photos\historic\memorial\Воинам погибшим в годы ВОВ\other,5
photo_2.jpg,G:\photos\historic\memorial\Воинам погибшим в годы ВОВ\other,2
photo_1.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,2
photo_2.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,6
photo_3.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,8
photo_4.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,7
photo_5.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,1
photo_6.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту,3
photo_10.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту\other,8
photo_11.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту\other,4
photo_7.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту\other,2
photo_8.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту\other,5
photo_9.jpg,G:\photos\historic\memorial\Воинам-пожарным погибшим на боевом посту\other,3
photo_1.jpg,G:\photos\historic\memorial\Воинам-связистам,1
photo_10.jpg,G:\photos\historic\memorial\Воинам-связистам,4
photo_11.jpg,G:\photos\historic\memorial\Воинам-связистам,3
photo_12.jpg,G:\photos\historic\memorial\Воинам-связистам,5
photo_14.jpg,G:\photos\historic\memorial\Воинам-связистам,8
photo_2.jpg,G:\photos\historic\memorial\Воинам-связистам,2
photo_3.jpg,G:\photos\historic\memorial\Воинам-связистам,8
photo_4.jpg,G:\photos\historic\memorial\Воинам-связистам,3
photo_5.jpg,G:\photos\historic\memorial\Воинам-связистам,4
photo_6.jpg,G:\photos\historic\memorial\Воинам-связистам,8
photo_8.jpg,G:\photos\historic\memorial\Воинам-связистам,8
photo_13.jpg,G:\photos\historic\memorial\Воинам-связистам\other,2
photo_15.jpg,G:\photos\historic\memorial\Воинам-связистам\other,1
photo_7.jpg,G:\photos\historic\memorial\Воинам-связистам\other,7
photo_9.jpg,G:\photos\historic\memorial\Воинам-связистам\other,4
photo_4.jpg,G:\photos\historic\memorial\Воинам-танкистам,8
photo_5.jpg,G:\photos\historic\memorial\Воинам-танкистам,1
photo_6.jpg,G:\photos\historic\memorial\Воинам-танкистам,6
photo_7.jpg,G:\photos\historic\memorial\Воинам-танкистам,8
photo_8.jpg,G:\photos\historic\memorial\Воинам-танкистам,1
photo_9.jpg,G:\photos\historic\memorial\Воинам-танкистам,5
photo_1.jpg,G:\photos\historic\memorial\Воинам-танкистам\other,7
photo_2.jpg,G:\photos\historic\memorial\Воинам-танкистам\other,6
photo_3.jpg,G:\photos\historic\memorial\Воинам-танкистам\other,3
photo_11.jpg,G:\photos\historic\memorial\Волков И. В,5
photo_12.jpg,G:\photos\historic\memorial\Волков И. В,4
photo_5.jpg,G:\photos\historic\memorial\Волков И. В,6
photo_6.jpg,G:\photos\historic\memorial\Волков И. В,2
photo_7.jpg,G:\photos\historic\memorial\Волков И. В,2
photo_1.jpg,G:\photos\historic\memorial\Волков И. В\other,2
photo_10.jpg,G:\photos\historic\memorial\Волков И. В\other,1
photo_13.jpg,G:\photos\historic\memorial\Волков И. В\other,7
photo_2.jpg,G:\photos\historic\memorial\Волков И. В\other,8
photo_3.jpg,G:\photos\historic\memorial\Волков И. В\other,1
photo_4.jpg,G:\photos\historic\memorial\Волков И. В\other,1
photo_8.jpg,G:\photos\historic\memorial\Волков И. В\other,2
photo_9.jpg,G:\photos\historic\memorial\Волков И. В\other,8
photo_10.jpg,G:\photos\historic\memorial\Г. Тукай,8
photo_11.jpg,G:\photos\historic\memorial\Г. Тукай,4
photo_12.jpg,G:\photos\historic\memorial\Г. Тукай,6
photo_13.jpg,G:\photos\historic\memorial\Г. Тукай,2
photo_14.jpg,G:\photos\historic\memorial\Г. Тукай,2
photo_15.jpg,G:\photos\historic\memorial\Г. Тукай,2
photo_16.jpg,G:\photos\historic\memorial\Г. Тукай,5
photo_17.jpg,G:\photos\historic\memorial\Г. Тукай,2
photo_18.jpg,G:\photos\historic\memorial\Г. Тукай,6
photo_4.jpg,G:\photos\historic\memorial\Г. Тукай,5
photo_5.jpg,G:\photos\historic\memorial\Г. Тукай,8
photo_6.jpg,G:\photos\historic\memorial\Г. Тукай,1
photo_7.jpg,G:\photos\historic\memorial\Г. Тукай,7
photo_8.jpg,G:\photos\historic\memorial\Г. Тукай,4
photo_9.jpg,G:\photos\historic\memorial\Г. Тукай,3
photo_1.jpg,G:\photos\historic\memorial\Г. Тукай\other,2
photo_19.jpg,G:\photos\historic\memorial\Г. Тукай\other,8
photo_2.jpg,G:\photos\historic\memorial\Г. Тукай\other,6
photo_3.jpg,G:\photos\historic\memorial\Г. Тукай\other,7
photo_1.jpg,G:\photos\historic\memorial\Г.Р. Державину,8
photo_10.jpg,G:\photos\historic\memorial\Г.Р. Державину,3
photo_11.jpg,G:\photos\historic\memorial\Г.Р. Державину,4
photo_12.jpg,G:\photos\historic\memorial\Г.Р. Державину,6
photo_13.jpg,G:\photos\historic\memorial\Г.Р. Державину,1
photo_14.jpg,G:\photos\historic\memorial\Г.Р. Державину,4
photo_15.jpg,G:\photos\historic\memorial\Г.Р. Державину,3
photo_2.jpg,G:\photos\historic\memorial\Г.Р. Державину,2
photo_3.jpg,G:\photos\historic\memorial\Г.Р. Державину,5
photo_4.jpg,G:\photos\historic\memorial\Г.Р. Державину,1
photo_5.jpg,G:\photos\historic\memorial\Г.Р. Державину,8
photo_6.jpg,G:\photos\historic\memorial\Г.Р. Державину,3
photo_7.jpg,G:\photos\historic\memorial\Г.Р. Державину,3
photo_8.jpg,G:\photos\historic\memorial\Г.Р. Державину,6
photo_9.jpg,G:\photos\historic\memorial\Г.Р. Державину,5
photo_1.jpg,G:\photos\historic\memorial\Габдулла Тукай,4
photo_10.jpg,G:\photos\historic\memorial\Габдулла Тукай,6
photo_2.jpg,G:\photos\historic\memorial\Габдулла Тукай,1
photo_3.jpg,G:\photos\historic\memorial\Габдулла Тукай,6
photo_4.jpg,G:\photos\historic\memorial\Габдулла Тукай,7
photo_5.jpg,G:\photos\historic\memorial\Габдулла Тукай,3
photo_6.jpg,G:\photos\historic\memorial\Габдулла Тукай,2
photo_7.jpg,G:\photos\historic\memorial\Габдулла Тукай,4
photo_8.jpg,G:\photos\historic\memorial\Габдулла Тукай,7
photo_9.jpg,G:\photos\historic\memorial\Габдулла Тукай,1
photo_11.jpg,G:\photos\historic\memorial\Газ 3307,3
photo_12.jpg,G:\photos\historic\memorial\Газ 3307,7
photo_1.jpg,G:\photos\historic\memorial\Газ 3307\other,4
photo_10.jpg,G:\photos\historic\memorial\Газ 3307\other,4
photo_13.jpg,G:\photos\historic\memorial\Газ 3307\other,7
photo_2.jpg,G:\photos\historic\memorial\Газ 3307\other,8
photo_3.jpg,G:\photos\historic\memorial\Газ 3307\other,4
photo_4.jpg,G:\photos\historic\memorial\Газ 3307\other,4
photo_5.jpg,G:\photos\historic\memorial\Газ 3307\other,3
photo_6.jpg,G:\photos\historic\memorial\Газ 3307\other,2
photo_7.jpg,G:\photos\historic\memorial\Газ 3307\other,1
photo_8.jpg,G:\photos\historic\memorial\Газ 3307\other,1
photo_9.jpg,G:\photos\historic\memorial\Газ 3307\other,3
photo_3.jpg,G:\photos\historic\memorial\Галимову М. И,7
photo_4.jpg,G:\photos\historic\memorial\Галимову М. И,6
photo_5.jpg,G:\photos\historic\memorial\Галимову М. И,6
photo_6.jpg,G:\photos\historic\memorial\Галимову М. И,6
photo_8.jpg,G:\photos\historic\memorial\Галимову М. И,7
photo_1.jpg,G:\photos\historic\memorial\Галимову М. И\other,6
photo_2.jpg,G:\photos\historic\memorial\Галимову М. И\other,6
photo_7.jpg,G:\photos\historic\memorial\Галимову М. И\other,8
photo_1.jpg,G:\photos\historic\memorial\Гиршман Яков Моисеевич\other,3
photo_2.jpg,G:\photos\historic\memorial\Гиршман Яков Моисеевич\other,4
photo_1.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,4
photo_10.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,2
photo_11.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,6
photo_12.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,6
photo_13.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,1
photo_14.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,6
photo_15.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,7
photo_16.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,4
photo_2.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,7
photo_3.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,6
photo_4.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,4
photo_5.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,6
photo_6.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,5
photo_7.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,8
photo_8.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,8
photo_9.jpg,G:\photos\historic\memorial\Городу-герою Волгограду\other,7
photo_10.jpg,G:\photos\historic\memorial\Д. И. Менделееву,8
photo_11.jpg,G:\photos\historic\memorial\Д. И. Менделееву,3
photo_2.jpg,G:\photos\historic\memorial\Д. И. Менделееву,3
photo_3.jpg,G:\photos\historic\memorial\Д. И. Менделееву,4
photo_4.jpg,G:\photos\historic\memorial\Д. И. Менделееву,3
photo_5.jpg,G:\photos\historic\memorial\Д. И. Менделееву,5
photo_6.jpg,G:\photos\historic\memorial\Д. И. Менделееву,1
photo_7.jpg,G:\photos\historic\memorial\Д. И. Менделееву,7
photo_8.jpg,G:\photos\historic\memorial\Д. И. Менделееву,4
photo_9.jpg,G:\photos\historic\memorial\Д. И. Менделееву,8
photo_1.jpg,G:\photos\historic\memorial\Д. И. Менделееву\other,7
photo_1.jpg,G:\photos\historic\memorial\Д. М. Карбышеву,5
photo_2.jpg,G:\photos\historic\memorial\Д. М. Карбышеву,1
photo_3.jpg,G:\photos\historic\memorial\Д. М. Карбышеву\other,6
photo_4.jpg,G:\photos\historic\memorial\Д. М. Карбышеву\other,4
photo_1.jpg,G:\photos\historic\memorial\Д.М. Карбышев,2
photo_12.jpg,G:\photos\historic\memorial\Д.М. Карбышев,1
photo_13.jpg,G:\photos\historic\memorial\Д.М. Карбышев,4
photo_14.jpg,G:\photos\historic\memorial\Д.М. Карбышев,5
photo_15.jpg,G:\photos\historic\memorial\Д.М. Карбышев,7
photo_2.jpg,G:\photos\historic\memorial\Д.М. Карбышев,6
photo_3.jpg,G:\photos\historic\memorial\Д.М. Карбышев,6
photo_4.jpg,G:\photos\historic\memorial\Д.М. Карбышев,1
photo_5.jpg,G:\photos\historic\memorial\Д.М. Карбышев,2
photo_7.jpg,G:\photos\historic\memorial\Д.М. Карбышев,2
photo_8.jpg,G:\photos\historic\memorial\Д.М. Карбышев,7
photo_9.jpg,G:\photos\historic\memorial\Д.М. Карбышев,4
photo_10.jpg,G:\photos\historic\memorial\Д.М. Карбышев\other,5
photo_11.jpg,G:\photos\historic\memorial\Д.М. Карбышев\other,1
photo_6.jpg,G:\photos\historic\memorial\Д.М. Карбышев\other,7
photo_1.jpg,G:\photos\historic\memorial\Державину Г. Р,2
photo_2.jpg,G:\photos\historic\memorial\Державину Г. Р\other,6
photo_3.jpg,G:\photos\historic\memorial\Державину Г. Р\other,1
photo_4.jpg,G:\photos\historic\memorial\Державину Г. Р\other,1
photo_5.jpg,G:\photos\historic\memorial\Державину Г. Р\other,4
photo_6.jpg,G:\photos\historic\memorial\Державину Г. Р\other,7
photo_7.jpg,G:\photos\historic\memorial\Державину Г. Р\other,4
photo_8.jpg,G:\photos\historic\memorial\Державину Г. Р\other,2
photo_1.jpg,G:\photos\historic\memorial\Донору,4
photo_10.jpg,G:\photos\historic\memorial\Донору,2
photo_11.jpg,G:\photos\historic\memorial\Донору,2
photo_12.jpg,G:\photos\historic\memorial\Донору,4
photo_13.jpg,G:\photos\historic\memorial\Донору,1
photo_14.jpg,G:\photos\historic\memorial\Донору,2
photo_15.jpg,G:\photos\historic\memorial\Донору,7
photo_16.jpg,G:\photos\historic\memorial\Донору,7
photo_17.jpg,G:\photos\historic\memorial\Донору,3
photo_18.jpg,G:\photos\historic\memorial\Донору,1
photo_19.jpg,G:\photos\historic\memorial\Донору,4
photo_2.jpg,G:\photos\historic\memorial\Донору,8
photo_20.jpg,G:\photos\historic\memorial\Донору,3
photo_3.jpg,G:\photos\historic\memorial\Донору,6
photo_4.jpg,G:\photos\historic\memorial\Донору,3
photo_5.jpg,G:\photos\historic\memorial\Донору,8
photo_6.jpg,G:\photos\historic\memorial\Донору,7
photo_7.jpg,G:\photos\historic\memorial\Донору,1
photo_8.jpg,G:\photos\historic\memorial\Донору,6
photo_9.jpg,G:\photos\historic\memorial\Донору,4
photo_1.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,3
photo_10.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,3
photo_11.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,5
photo_13.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,5
photo_14.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,5
photo_16.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,1
photo_2.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,8
photo_3.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,6
photo_4.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,3
photo_5.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,1
photo_6.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,5
photo_9.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле,4
photo_12.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,2
photo_15.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,7
photo_17.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,2
photo_18.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,6
photo_19.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,6
photo_20.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,6
photo_7.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,3
photo_8.jpg,G:\photos\historic\memorial\Дуб в память о Мусе Джалиле\other,6
photo_1.jpg,G:\photos\historic\memorial\Е. Г. Ласточкиной,8
photo_2.jpg,G:\photos\historic\memorial\Е. Г. Ласточкиной\other,5
photo_1.jpg,G:\photos\historic\memorial\Е. К. Завойскому,6
photo_10.jpg,G:\photos\historic\memorial\Е. К. Завойскому,1
photo_2.jpg,G:\photos\historic\memorial\Е. К. Завойскому,1
photo_4.jpg,G:\photos\historic\memorial\Е. К. Завойскому,7
photo_5.jpg,G:\photos\historic\memorial\Е. К. Завойскому,6
photo_6.jpg,G:\photos\historic\memorial\Е. К. Завойскому,7
photo_8.jpg,G:\photos\historic\memorial\Е. К. Завойскому,3
photo_11.jpg,G:\photos\historic\memorial\Е. К. Завойскому\other,2
photo_3.jpg,G:\photos\historic\memorial\Е. К. Завойскому\other,7
photo_7.jpg,G:\photos\historic\memorial\Е. К. Завойскому\other,6
photo_9.jpg,G:\photos\historic\memorial\Е. К. Завойскому\other,1
photo_1.jpg,G:\photos\historic\memorial\Женщина и подросток,2
photo_10.jpg,G:\photos\historic\memorial\Женщина и подросток,7
photo_2.jpg,G:\photos\historic\memorial\Женщина и подросток,3
photo_5.jpg,G:\photos\historic\memorial\Женщина и подросток,8
photo_8.jpg,G:\photos\historic\memorial\Женщина и подросток,8
photo_11.jpg,G:\photos\historic\memorial\Женщина и подросток\other,1
photo_12.jpg,G:\photos\historic\memorial\Женщина и подросток\other,8
photo_13.jpg,G:\photos\historic\memorial\Женщина и подросток\other,4
photo_14.jpg,G:\photos\historic\memorial\Женщина и подросток\other,7
photo_15.jpg,G:\photos\historic\memorial\Женщина и подросток\other,7
photo_16.jpg,G:\photos\historic\memorial\Женщина и подросток\other,2
photo_17.jpg,G:\photos\historic\memorial\Женщина и подросток\other,6
photo_18.jpg,G:\photos\historic\memorial\Женщина и подросток\other,3
photo_19.jpg,G:\photos\historic\memorial\Женщина и подросток\other,6
photo_3.jpg,G:\photos\historic\memorial\Женщина и подросток\other,1
photo_4.jpg,G:\photos\historic\memorial\Женщина и подросток\other,8
photo_6.jpg,G:\photos\historic\memorial\Женщина и подросток\other,7
photo_7.jpg,G:\photos\historic\memorial\Женщина и подросток\other,1
photo_9.jpg,G:\photos\historic\memorial\Женщина и подросток\other,1
photo_1.jpg,G:\photos\historic\memorial\Жертвам Великой Отечественной войны,1
photo_2.jpg,G:\photos\historic\memorial\Жертвам Великой Отечественной войны,2
photo_3.jpg,G:\photos\historic\memorial\Жертвам Великой Отечественной войны,5
photo_4.jpg,G:\photos\historic\memorial\Жертвам Великой Отечественной войны,2
photo_1.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,5
photo_10.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,3
photo_11.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,1
photo_12.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,3
photo_13.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,3
photo_14.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,2
photo_15.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,4
photo_16.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,8
photo_2.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,5
photo_3.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,8
photo_4.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,4
photo_5.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,3
photo_6.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,2
photo_7.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,4
photo_9.jpg,G:\photos\historic\memorial\Жертвам политических репрессий,2
photo_8.jpg,G:\photos\historic\memorial\Жертвам политических репрессий\other,7
photo_1.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,2
photo_10.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,6
photo_11.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,7
photo_12.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,2
photo_13.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,3
photo_14.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,6
photo_2.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,1
photo_3.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,2
photo_4.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,5
photo_5.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,1
photo_6.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,5
photo_7.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,7
photo_8.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,1
photo_9.jpg,G:\photos\historic\memorial\Жителям блокадного Ленинграда,2
photo_1.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,3
photo_10.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,5
photo_3.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,4
photo_4.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,3
photo_6.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,1
photo_7.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,6
photo_8.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,4
