photo_id,photo_date,photo_lat,photo_lon,predicted_class
457245623,2025-06-11,55.785216,49.12592,5
457239312,2025-06-10,55.785412,49.126322,3
457250611,2025-06-01,55.785305,49.1259,5
457250610,2025-06-01,55.78531,49.125774,6
457245623,2025-06-11,55.785216,49.12592,5
457239312,2025-06-10,55.785412,49.126322,4
457250611,2025-06-01,55.785305,49.1259,5
457250610,2025-06-01,55.78531,49.125774,3
457250609,2025-06-01,55.785313,49.125712,3
457240421,2025-06-14,55.795924,49.113602,5
457240420,2025-06-14,55.795924,49.113602,7
457245732,2025-06-10,55.795722,49.114206,5
457246404,2025-06-06,55.795924,49.113602,7
457239211,2025-05-26,55.795706,49.113291,2
457298538,2025-05-25,55.7957,49.113007,2
457298534,2025-05-25,55.7957,49.113007,5
457239101,2025-05-20,55.796014,49.11311,6
457240421,2025-06-14,55.795924,49.113602,4
457240420,2025-06-14,55.795924,49.113602,6
457245732,2025-06-10,55.795722,49.114206,6
457246404,2025-06-06,55.795924,49.113602,3
457239211,2025-05-26,55.795706,49.113291,2
457298538,2025-05-25,55.7957,49.113007,4
457240421,2025-06-14,55.795924,49.113602,3
457240420,2025-06-14,55.795924,49.113602,3
457245732,2025-06-10,55.795722,49.114206,1
457246404,2025-06-06,55.795924,49.113602,1
457239211,2025-05-26,55.795706,49.113291,6
457298538,2025-05-25,55.7957,49.113007,4
457298534,2025-05-25,55.7957,49.113007,5
457244416,2024-10-06,55.827605,49.130482,7
456239046,2024-08-03,55.827908,49.130426,2
456239045,2024-08-03,55.827908,49.130426,7
456239032,2024-07-27,55.827508,49.13069,6
457239035,2022-10-23,55.827514,49.130092,1
457811831,2022-09-16,55.827613,49.130704,6
457239125,2025-02-06,55.819544,49.112342,1
456239087,2024-03-09,55.819611,49.112004,6
457249525,2024-02-19,55.819821,49.112503,3
457249516,2024-02-14,55.819821,49.112503,5
457249503,2024-02-08,55.819821,49.112503,4
457239112,2024-01-20,55.819719,49.111955,2
457243931,2025-05-05,55.793215,49.118008,6
457239126,2025-04-08,55.793507,49.117793,1
457239067,2024-12-24,,,5
457246085,2024-11-30,55.793216,49.118417,7
457246084,2024-11-30,55.793216,49.118417,3
457301818,2024-11-09,55.793411,49.118411,3
457239018,2024-09-02,55.793831,49.118527,7
457239438,2024-04-13,55.793416,49.118285,6
457239017,2025-04-14,55.793814,49.247199,1
457239018,2024-12-18,55.794462,49.247788,5
457239212,2025-04-22,55.817493,49.121497,2
457245778,2025-02-10,55.818114,49.12101,7
457245777,2025-02-10,55.818114,49.12101,6
457245776,2025-02-10,55.818114,49.12101,4
457245775,2025-02-10,55.818114,49.12101,2
457250894,2025-01-17,55.817759,49.121027,2
457250847,2025-01-05,55.817602,49.120976,7
457250845,2024-12-27,55.817524,49.121155,2
457239090,2025-06-14,55.791513,49.113289,5
457239104,2025-06-14,55.792293,49.111501,7
457239075,2025-06-14,55.790894,49.114595,2
457240423,2025-06-14,55.790502,49.113789,3
457240422,2025-06-14,55.790516,49.113886,6
457367624,2025-06-09,55.791007,49.114421,1
457367623,2025-06-09,55.790915,49.114503,7
457367622,2025-06-09,55.790805,49.114615,2
457249191,2025-06-09,55.790811,49.114899,3
457239998,2024-11-02,55.826007,49.110491,2
457303528,2024-10-29,55.826222,49.109101,1
457239751,2025-06-01,55.747806,49.197878,3
457239695,2025-05-19,55.747606,49.198009,3
457254908,2025-04-28,55.747718,49.198307,7
457254907,2025-04-28,55.747718,49.198307,5
457254906,2025-04-28,55.747718,49.198307,7
457254905,2025-04-28,55.747807,49.198287,4
457250696,2025-02-20,55.747112,49.198416,4
457250697,2025-02-20,55.747112,49.198416,1
457318831,2024-11-24,55.747424,49.197702,4
457318800,2024-11-23,55.747807,49.198287,3
457239019,2025-02-01,55.82031,49.106518,7
457249541,2024-10-01,55.819814,49.1074,4
457239227,2024-09-21,55.819815,49.107809,2
457245553,2024-06-01,55.820408,49.10672,6
457246022,2024-11-12,55.82191,49.104581,7
457246016,2024-11-12,55.82191,49.104581,1
457250465,2022-09-06,55.822017,49.105004,7
457263409,2022-09-02,55.822009,49.105192,3
457241134,2025-05-30,55.787616,49.109015,1
457239038,2025-02-20,55.787113,49.109202,2
457256841,2024-10-04,55.78721,49.108995,7
457239937,2024-10-28,55.817202,49.11031,4
456241043,2024-10-28,55.817202,49.11031,1
457239020,2024-08-26,55.817404,49.110115,6
457241154,2024-08-15,55.817004,49.109497,2
457239579,2024-05-07,55.817418,49.110212,5
457239576,2024-05-07,55.817307,49.110324,4
457239578,2024-05-07,55.817307,49.110324,3
457239583,2024-05-07,55.817307,49.110324,6
457239582,2024-05-07,55.817307,49.110324,7
457239088,2025-06-14,55.790415,49.115509,3
457239074,2025-06-14,55.790498,49.115205,2
457241890,2025-06-13,55.790603,49.115219,5
457245651,2025-06-11,55.780309,49.113398,4
457239064,2025-03-28,55.780205,49.113794,3
457239063,2025-03-28,55.780205,49.113794,2
457239065,2025-03-28,55.780205,49.113794,7
457239454,2025-02-23,55.780303,49.113995,2
456239017,2025-01-18,55.835607,49.141312,1
456239049,2024-08-04,55.835214,49.141388,2
456239047,2024-08-03,55.835403,49.141097,6
457239033,2025-05-15,55.752816,49.202084,5
457240983,2025-05-12,,,7
457240982,2025-05-12,,,7
457240981,2025-05-12,,,2
457240980,2025-05-12,,,6
457240979,2025-05-12,,,4
457243729,2024-08-15,55.752698,49.202791,7
457243741,2024-08-25,55.752106,49.202997,1
457243285,2024-06-12,55.752218,49.203295,1
457243284,2024-06-12,55.751906,49.203128,4
457243259,2024-05-27,55.752212,49.203011,3
457243247,2024-05-22,55.752212,49.203011,6
457243237,2024-05-14,55.752218,49.203295,5
457243223,2024-05-03,55.752309,49.203212,3
457243222,2024-05-03,55.752309,49.203212,2
457243213,2024-04-30,55.752204,49.203198,7
457243212,2024-04-30,55.75212,49.203093,5
457239512,2025-02-22,55.830315,49.083914,5
457239511,2025-02-22,55.830315,49.083914,2
457239510,2025-02-22,55.830315,49.083914,4
457239509,2025-02-22,55.830315,49.083914,6
457239508,2025-02-22,55.830315,49.083914,1
457239507,2025-02-22,55.830315,49.083914,4
457239506,2025-02-22,55.830315,49.083914,7
457239329,2025-01-08,55.830413,49.084115,2
457239058,2025-05-26,55.786713,49.123909,5
457239913,2025-02-14,55.749697,49.21161,4
457239312,2025-06-10,55.785412,49.126322,7
457250611,2025-06-01,55.785305,49.1259,3
457239108,2025-06-13,55.7849,49.126288,7
457239090,2025-06-12,55.784998,49.12649,2
457239312,2025-06-10,55.785412,49.126322,2
457239108,2025-06-13,55.7849,49.126288,1
457239090,2025-06-12,55.784998,49.12649,2
457245623,2025-06-11,55.785216,49.12592,5
457239312,2025-06-10,55.785412,49.126322,6
457250611,2025-06-01,55.785305,49.1259,4
457250610,2025-06-01,55.78531,49.125774,5
457250609,2025-06-01,55.785313,49.125712,3
457239108,2025-06-13,55.7849,49.126288,3
457239090,2025-06-12,55.784998,49.12649,1
457245623,2025-06-11,55.785216,49.12592,2
457239312,2025-06-10,55.785412,49.126322,1
457250611,2025-06-01,55.785305,49.1259,1
457250610,2025-06-01,55.78531,49.125774,6
457250609,2025-06-01,55.785313,49.125712,5
457239090,2025-06-12,55.784998,49.12649,6
457239312,2025-06-10,55.785412,49.126322,4
457239312,2025-06-10,55.785412,49.126322,4
457239312,2025-06-10,55.785412,49.126322,5
457239360,2025-06-06,55.788412,49.132623,6
457239363,2025-06-06,55.788412,49.132623,3
457239362,2025-06-06,55.788417,49.132498,1
457239361,2025-06-06,55.788412,49.132623,5
457239364,2025-06-06,55.788412,49.132623,1
457268646,2025-04-19,55.788615,49.133719,1
457240805,2025-04-06,55.788501,49.132603,7
457242500,2025-01-24,55.788606,49.133498,5
457242497,2025-01-24,55.788709,49.133574,1
457242496,2025-01-24,55.78862,49.133594,6
457268795,2025-04-19,55.788606,49.138722,5
457240806,2025-04-06,55.78852,49.137798,3
457239046,2024-07-09,55.788603,49.138784,6
457239281,2024-05-28,55.788416,49.138603,7
457239202,2023-11-27,55.788711,49.138326,2
457239546,2023-09-29,55.788806,49.13859,6
457242001,2023-09-17,55.788611,49.138597,1
457239072,2023-06-09,55.788401,49.138098,6
457240143,2024-12-02,55.819105,49.142808,4
457240124,2024-11-17,55.819103,49.141989,3
457240122,2024-11-17,55.819103,49.141989,5
457240121,2024-11-17,55.819103,49.141989,2
457240123,2024-11-17,55.819103,49.141989,2
457240119,2024-11-17,55.819106,49.141926,2
457240116,2024-11-17,55.819,49.141912,7
457240118,2024-11-17,55.819106,49.141926,3
457240662,2025-04-06,55.829415,49.118111,3
456239032,2025-03-13,55.829488,49.118058,6
456239029,2025-03-13,55.829488,49.118058,4
456239030,2025-03-13,55.829488,49.118058,3
456239025,2025-03-13,55.829488,49.118058,1
456239026,2025-03-13,55.829488,49.118058,7
456239022,2025-03-13,55.829488,49.118058,4
456239020,2025-03-13,55.829488,49.118058,2
456239018,2025-03-13,55.829488,49.118058,1
456239033,2025-05-23,55.78701,49.122688,4
457243723,2025-05-30,55.786509,49.123694,6
457239058,2025-05-26,55.786713,49.123909,3
457239057,2024-05-20,55.817695,49.134405,5
457239791,2023-09-05,55.818001,49.134697,2
457239790,2023-09-04,55.818015,49.134793,1
457239319,2023-08-08,55.818212,49.134314,3
457239018,2025-06-15,55.769514,49.217129,2
456240099,2025-05-19,55.777498,49.216603,7
457245571,2025-05-31,55.765108,49.14963,7
457245570,2025-05-31,55.765108,49.14963,1
457245568,2025-05-31,55.765203,49.149485,5
457245567,2025-05-31,55.765196,49.149202,4
457245566,2025-05-31,55.765196,49.149202,2
457245565,2025-05-31,55.765203,49.149485,2
457245564,2025-05-31,55.76521,49.149298,6
457245563,2025-05-31,55.765205,49.149423,3
457250179,2025-04-23,55.765302,49.149215,6
457269435,2025-03-28,55.864009,49.083975,5
457552402,2024-11-22,55.864107,49.084177,2
457552403,2024-11-22,55.864116,49.084399,7
457239024,2024-11-19,55.864303,49.083697,7
457552117,2024-11-13,55.864111,49.084524,4
457552069,2024-11-12,55.864111,49.084524,6
457551992,2024-11-09,55.864111,49.084524,3
457551972,2024-11-08,55.864116,49.084399,5
457551942,2024-11-08,55.864116,49.084399,5
457551945,2024-11-08,55.864116,49.084399,6
456240233,2025-05-19,55.826607,49.084577,1
457239260,2025-02-20,55.826607,49.084577,6
457239018,2024-10-09,55.826993,49.085098,5
457266868,2024-10-06,55.8267,49.084904,1
457240591,2024-05-13,55.827008,49.084722,2
456239112,2024-05-04,55.826607,49.084577,4
457239707,2024-01-10,55.827021,49.084409,2
457241151,2025-05-30,55.778104,49.129821,1
457241150,2025-05-30,55.778104,49.129821,2
457239098,2025-04-02,55.778502,49.12962,4
457241151,2025-05-30,55.778104,49.129821,6
457241150,2025-05-30,55.778104,49.129821,1
457239098,2025-04-02,55.778502,49.12962,7
457318640,2024-12-19,55.777796,49.130001,5
457318639,2024-12-19,55.777796,49.130001,5
457262002,2024-12-19,55.777796,49.130001,6
457262004,2024-12-19,55.777796,49.130001,2
457239104,2025-06-12,55.778311,49.128211,5
457239406,2025-04-25,55.778212,49.128482,4
457239098,2025-04-02,55.778502,49.12962,1
457239018,2025-01-05,55.778644,49.129166,5
457241151,2025-05-30,55.778104,49.129821,7
457241150,2025-05-30,55.778104,49.129821,2
457239098,2025-04-02,55.778502,49.12962,7
457303934,2025-01-27,55.778006,49.1305,6
457303933,2025-01-27,55.778006,49.1305,5
457318640,2024-12-19,55.777796,49.130001,6
457318639,2024-12-19,55.777796,49.130001,3
457262004,2024-12-19,55.777796,49.130001,5
457262002,2024-12-19,55.777796,49.130001,1
457241151,2025-05-30,55.778104,49.129821,6
457241150,2025-05-30,55.778104,49.129821,7
457303934,2025-01-27,55.778006,49.1305,7
457303933,2025-01-27,55.778006,49.1305,4
457318640,2024-12-19,55.777796,49.130001,4
457318639,2024-12-19,55.777796,49.130001,5
457262004,2024-12-19,55.777796,49.130001,2
457262002,2024-12-19,55.777796,49.130001,4
457239736,2024-10-26,55.77781,49.130097,4
457239104,2025-06-12,55.778311,49.128211,2
457239862,2025-05-07,55.777823,49.128904,3
457239406,2025-04-25,55.778212,49.128482,6
457239098,2025-04-02,55.778502,49.12962,2
457239018,2025-01-05,55.778644,49.129166,3
457245983,2025-03-30,55.768098,49.134008,6
457240185,2025-02-01,55.768418,49.133515,7
457243887,2024-02-26,55.768098,49.134008,4
457246383,2023-11-14,55.768221,49.133584,5
457239083,2023-08-09,55.768515,49.134188,2
457239081,2023-08-09,55.768604,49.133287,3
457241729,2025-06-15,55.776405,49.132025,4
457241728,2025-06-15,55.776405,49.132025,1
457241726,2025-06-15,55.776808,49.132108,5
457239261,2025-04-25,55.776911,49.132184,1
457246061,2025-04-16,55.77671,49.131907,4
457245923,2025-03-22,55.776724,49.132003,4
457245927,2025-03-22,55.776724,49.132003,3
457245925,2025-03-22,55.776724,49.132003,7
457245926,2025-03-22,55.776724,49.132003,7
457239069,2023-05-31,,,6
457239061,2023-05-29,,,7
457239057,2023-05-28,,,4
457239040,2023-04-29,55.75362,49.159309,2
457239017,2023-03-07,55.753398,49.160412,4
457239367,2023-01-11,,,6
457251565,2022-12-11,55.753711,49.160107,7
457251566,2022-12-11,55.753711,49.160107,7
457239348,2025-02-12,55.823624,49.1134,3
457239347,2024-12-27,55.823716,49.113317,6
457239327,2024-12-07,55.824008,49.113102,4
457239326,2024-12-07,55.823917,49.113595,6
457239020,2024-12-02,55.82391,49.112901,2
457269003,2024-07-08,55.813007,49.0888,6
457269002,2024-07-08,55.813012,49.088675,3
457269001,2024-07-08,55.813203,49.088321,1
457268912,2024-07-08,55.813106,49.088529,1
457240537,2024-04-03,55.812805,49.088113,5
457240505,2024-03-26,55.812811,49.088397,6
457239055,2023-11-22,55.838111,49.091177,1
457239017,2023-11-01,55.838111,49.091177,6
457246769,2022-11-11,55.837716,49.091316,7
457239055,2023-11-22,55.838111,49.091177,7
457239017,2023-11-01,55.838111,49.091177,7
457252894,2025-05-30,55.800799,48.967196,7
457239714,2025-05-19,55.800922,48.966298,3
457239917,2025-03-07,55.801098,48.966792,5
457250496,2024-09-06,55.800624,48.966702,4
457248695,2025-05-26,55.792012,49.156722,3
457287260,2025-04-15,55.792207,49.155425,6
457242576,2025-02-22,55.791612,49.155695,1
457239017,2025-01-29,55.791115,49.152704,7
457239024,2025-01-29,55.791115,49.152704,2
456239024,2024-09-17,55.791108,49.153301,2
457239017,2025-02-18,55.78681,49.143714,3
457242971,2024-09-18,55.78701,49.143583,6
457241122,2025-04-10,55.787094,49.142398,6
457241121,2025-04-10,55.787094,49.142398,4
457241120,2025-04-10,55.787094,49.142398,7
457241119,2025-04-10,55.78701,49.142293,5
457241118,2025-04-10,55.787206,49.142695,5
457241117,2025-04-10,55.787206,49.142695,1
457433653,2025-04-04,55.786905,49.142688,1
457433467,2025-04-03,55.786606,49.14309,1
457241110,2025-03-04,55.787206,49.142695,7
457239025,2025-03-10,55.744606,49.193124,2
457239088,2025-03-09,55.744606,49.193124,7
457315478,2024-11-08,55.744606,49.193124,1
457315475,2024-11-08,55.744606,49.193124,5
457315477,2024-11-08,55.744606,49.193124,7
457239040,2024-09-21,55.860697,49.21659,6
457239035,2024-07-26,55.861311,49.217585,6
457242496,2023-11-14,55.861314,49.217523,3
457239146,2023-09-04,55.861006,49.21682,6
457286118,2025-05-03,55.789012,49.121309,1
457239329,2023-05-18,55.826314,49.145691,2
457246027,2023-04-24,55.826114,49.146705,2
457245612,2023-02-27,55.8261,49.146608,6
457239236,2022-10-17,55.826309,49.146698,5
457245383,2022-10-07,55.826114,49.146705,5
457239140,2022-09-06,55.826246,49.146501,1
457239139,2022-09-06,55.826246,49.146501,3
456239112,2025-05-20,55.792297,49.109204,6
457241657,2025-04-15,55.792619,49.11,5
457240952,2024-12-08,55.823998,49.130396,7
457247832,2024-11-11,55.824111,49.131104,7
457247827,2024-11-11,55.824111,49.131104,1
457239213,2024-09-07,55.823908,49.130007,6
457242978,2025-02-26,55.824708,49.120312,4
457239254,2024-10-05,55.825111,49.120395,1
457263809,2024-09-20,55.825412,49.120402,6
457257682,2024-09-20,55.825412,49.120402,1
457257669,2024-09-20,55.825412,49.120402,7
457257563,2024-09-11,55.825407,49.120527,5
457257565,2024-09-11,55.825407,49.120527,2
457257562,2024-09-11,55.825407,49.120527,5
457257560,2024-09-11,55.825407,49.120527,5
457267354,2024-11-03,55.826412,49.123681,5
457267255,2024-10-31,55.826301,49.123793,6
457267259,2024-10-31,55.826308,49.123605,6
457267258,2024-10-31,55.826412,49.123681,1
457267257,2024-10-31,55.826412,49.123681,6
457267251,2024-10-31,55.826414,49.123618,2
457267248,2024-10-31,55.826308,49.123605,2
457267252,2024-10-31,55.826406,49.123806,4
457267253,2024-10-31,55.826322,49.123701,2
457267235,2024-10-30,55.826322,49.123701,3
457248146,2024-07-02,55.827115,49.135996,4
457274113,2025-06-08,55.825003,49.153114,2
457240113,2024-10-25,55.827507,49.146381,4
457241555,2024-08-06,55.827305,49.145693,4
457240505,2023-08-01,55.827515,49.14531,3
457239085,2023-04-22,55.827724,49.1454,6
457239154,2023-04-10,55.827605,49.146582,1
457243080,2023-01-12,55.827814,49.14579,3
457367638,2025-06-09,55.787713,49.113622,2
457244970,2025-06-07,55.787608,49.114898,4
457244969,2025-06-07,55.787608,49.114898,1
457246539,2025-06-07,55.787816,49.113698,6
457243805,2025-05-31,55.788006,49.113816,2
457243804,2025-05-31,55.788006,49.113816,3
457243803,2025-05-31,55.788006,49.113816,1
457243800,2025-05-31,55.787606,49.11408,6
457239050,2024-10-08,55.791317,49.17111,1
457239045,2024-10-08,55.791317,49.17111,2
457239044,2024-10-08,55.791317,49.17111,4
457239043,2024-10-08,55.791317,49.17111,3
457239240,2023-07-19,55.790813,49.170887,6
457239743,2023-05-23,55.791407,49.17109,1
457243866,2023-03-29,55.790814,49.171296,3
457239199,2022-12-07,55.790821,49.170699,1
457267180,2025-06-06,55.785605,49.119802,1
457243736,2025-05-30,55.785424,49.119905,2
457240409,2025-05-09,55.786107,49.120087,7
457240408,2025-05-09,55.786199,49.120004,6
457240406,2025-05-09,55.786199,49.120004,7
457239580,2025-06-05,55.836807,49.119122,5
457252621,2024-10-12,55.836908,49.118379,7
457252620,2024-10-12,55.836908,49.118379,4
457252619,2024-10-12,55.836908,49.118379,6
457252618,2024-10-12,55.836908,49.118379,7
457252617,2024-10-12,55.836908,49.118379,1
457252616,2024-10-12,55.836908,49.118379,7
457252615,2024-10-12,55.836908,49.118379,2
457252614,2024-10-12,55.836797,49.118491,7
457252613,2024-10-12,55.836908,49.118379,1
457241512,2024-09-18,55.823615,49.155896,6
457242723,2024-09-02,55.823203,49.155591,7
457240408,2024-08-25,,,5
457265292,2024-08-03,55.823818,49.155702,7
457239481,2024-12-22,55.819914,49.151197,5
457239475,2024-12-22,55.819997,49.150892,2
457239476,2024-12-22,55.819997,49.150892,1
457239479,2024-12-22,55.820011,49.150989,4
457239477,2024-12-22,55.820011,49.150989,3
457239478,2024-12-22,55.819921,49.151009,5
457239480,2024-12-22,55.819914,49.151197,2
457239464,2024-12-04,55.819914,49.151197,6
457256401,2024-11-03,55.819709,49.150572,5
457266904,2025-04-26,55.825101,49.154608,6
457266903,2025-04-26,55.825101,49.154608,4
457266902,2025-04-26,55.825101,49.154608,1
457239017,2025-04-05,55.825011,49.154218,1
457250832,2024-10-29,55.824807,49.154885,6
457250835,2024-10-29,55.824807,49.154885,2
457250833,2024-10-29,55.824807,49.154885,6
457250834,2024-10-29,55.824807,49.154885,5
457675316,2025-06-06,55.822914,49.154861,5
457627036,2025-05-17,55.822914,49.154861,2
457248744,2025-04-13,55.822798,49.155098,5
457239547,2024-10-31,55.822701,49.154014,1
457239545,2024-10-31,55.822701,49.154014,3
457239546,2024-10-31,55.822701,49.154014,4
457239530,2024-10-31,55.822701,49.154014,6
457239445,2024-10-24,55.822701,49.154014,1
457675316,2025-06-06,55.822914,49.154861,2
457627036,2025-05-17,55.822914,49.154861,7
457239545,2024-10-31,55.822701,49.154014,1
457239546,2024-10-31,55.822701,49.154014,6
457239547,2024-10-31,55.822701,49.154014,7
457239530,2024-10-31,55.822701,49.154014,2
457239446,2024-10-24,55.822701,49.154014,2
457239447,2024-10-24,55.822701,49.154014,1
457263704,2025-05-18,55.822119,49.121303,5
457263129,2025-02-17,55.822495,49.121194,3
457262245,2024-12-14,55.822119,49.121303,3
457262244,2024-12-14,55.822119,49.121303,2
457262243,2024-12-14,55.822119,49.121303,2
457263704,2025-05-18,55.822119,49.121303,2
457263129,2025-02-17,55.822495,49.121194,3
457262245,2024-12-14,55.822119,49.121303,4
457262244,2024-12-14,55.822119,49.121303,7
457262243,2024-12-14,55.822119,49.121303,6
457263704,2025-05-18,55.822119,49.121303,2
457262245,2024-12-14,55.822119,49.121303,1
457262244,2024-12-14,55.822119,49.121303,3
457262243,2024-12-14,55.822119,49.121303,7
457240262,2024-12-11,55.82202,49.120692,5
457239328,2025-02-26,55.82501,49.12202,1
456240711,2024-11-28,55.824722,49.1217,3
456240678,2024-11-09,55.824716,49.121415,1
456240677,2024-11-05,55.824708,49.121604,4
456240676,2024-11-05,55.824713,49.121478,4
456240657,2024-10-29,55.824791,49.121299,6
456240711,2024-11-28,55.824722,49.1217,1
456240678,2024-11-09,55.824716,49.121415,4
456240677,2024-11-05,55.824708,49.121604,2
456240676,2024-11-05,55.824713,49.121478,5
456240658,2024-10-29,55.824791,49.121299,3
456240654,2024-10-29,55.824791,49.121299,2
456240711,2024-11-28,55.824722,49.1217,6
456240678,2024-11-09,55.824716,49.121415,7
456240676,2024-11-05,55.824713,49.121478,5
456240677,2024-11-05,55.824708,49.121604,6
456240656,2024-10-29,55.824791,49.121299,7
456240658,2024-10-29,55.824791,49.121299,3
456240678,2024-11-09,55.824716,49.121415,5
456240677,2024-11-05,55.824708,49.121604,1
456240676,2024-11-05,55.824713,49.121478,5
456240635,2024-10-21,55.824713,49.121478,6
456240617,2024-10-19,55.824702,49.121319,7
456240616,2024-10-16,55.824702,49.121319,3
457239753,2024-10-13,55.824219,49.121005,5
456240711,2024-11-28,55.824722,49.1217,1
456240678,2024-11-09,55.824716,49.121415,3
456240676,2024-11-05,55.824713,49.121478,1
456240677,2024-11-05,55.824708,49.121604,2
456240656,2024-10-29,55.824791,49.121299,6
456240655,2024-10-29,55.824805,49.121395,6
456240653,2024-10-29,55.824791,49.121299,5
457247318,2025-06-13,55.823813,49.120985,3
457247319,2025-06-13,55.823813,49.120985,4
457247317,2025-06-13,55.823813,49.120985,1
457239753,2024-10-13,55.824219,49.121005,2
457239690,2024-09-09,55.824198,49.121097,6
457239691,2024-09-09,55.824198,49.121097,2
457239693,2024-09-09,55.824198,49.121097,4
457239692,2024-09-09,55.824198,49.121097,4
457247317,2025-06-13,55.823813,49.120985,4
457247319,2025-06-13,55.823813,49.120985,1
457247318,2025-06-13,55.823813,49.120985,3
457239753,2024-10-13,55.824219,49.121005,6
457239693,2024-09-09,55.824198,49.121097,5
457239691,2024-09-09,55.824198,49.121097,5
457239213,2025-05-27,55.854614,49.073289,4
457239222,2025-01-14,55.854804,49.07429,1
457239180,2024-12-10,55.854917,49.074116,6
457239165,2024-03-15,55.855305,49.073692,7
457240933,2025-06-15,55.789621,49.100995,1
457434557,2025-06-15,55.78992,49.100592,1
457434556,2025-06-15,55.78992,49.100592,1
457434555,2025-06-15,55.78992,49.100592,1
457434554,2025-06-15,55.78992,49.100592,7
457434553,2025-06-15,55.78992,49.100592,2
457242278,2025-06-05,55.789621,49.100995,4
457241133,2025-05-30,55.790102,49.100899,2
457241132,2025-05-30,55.790102,49.100899,1
457241131,2025-05-30,55.790102,49.100899,3
457239363,2024-11-13,55.788217,49.14871,2
457244505,2024-06-24,55.788405,49.148011,3
457363341,2024-02-02,55.78851,49.148905,6
457363345,2024-02-02,55.78851,49.148905,6
457363338,2024-02-02,55.78851,49.148905,5
457241869,2025-06-13,55.779409,49.136028,5
457263162,2025-06-13,55.779401,49.136216,2
457263160,2025-06-13,55.779401,49.136216,3
457263159,2025-06-13,55.779401,49.136216,2
457263158,2025-06-13,55.779401,49.136216,1
457263157,2025-06-13,55.779401,49.136216,6
457240455,2025-02-18,55.82001,49.131427,7
457240454,2025-02-18,55.819904,49.131414,3
457240453,2025-02-18,55.819904,49.131414,5
457240135,2024-12-07,55.81981,49.130677,5
457240134,2024-12-07,55.81981,49.130677,7
457240133,2024-12-07,55.81981,49.130677,7
457240132,2024-12-07,55.81981,49.130677,5
457240131,2024-12-07,55.81981,49.130677,3
457240130,2024-12-07,55.81981,49.130677,2
457240128,2024-12-07,55.81981,49.130677,2
457253202,2024-12-09,55.819416,49.125996,4
457253201,2024-12-09,55.819416,49.125996,2
457253200,2024-12-09,55.819416,49.125996,7
457249393,2024-10-17,55.819612,49.126399,1
457247442,2024-08-18,55.820101,49.126116,5
457247438,2024-08-18,55.820101,49.126116,3
457247434,2024-08-18,55.820101,49.126116,4
457249641,2024-03-12,55.819708,49.125781,2
457239043,2025-03-30,55.819806,49.12992,5
457267180,2025-06-06,55.785605,49.119802,6
457268245,2025-06-06,55.785213,49.119878,1
457251033,2025-06-05,55.785319,49.119891,7
457243736,2025-05-30,55.785424,49.119905,6
457241571,2025-05-02,55.785104,49.119518,7
457249357,2025-04-26,55.785319,49.119891,2
457285505,2025-03-21,55.785319,49.119891,2
457239018,2025-03-16,55.785597,49.119581,4
457240729,2025-06-13,55.786503,49.124291,6
457243723,2025-05-30,55.786509,49.123694,3
457239058,2025-05-26,55.786713,49.123909,4
457239185,2025-04-23,55.786914,49.124187,2
457243723,2025-05-30,55.786509,49.123694,1
457243722,2025-05-30,55.786397,49.123397,7
457239058,2025-05-26,55.786713,49.123909,1
457239185,2025-04-23,55.786914,49.124187,6
457280817,2025-04-22,55.786397,49.123397,7
457290663,2025-06-09,55.78641,49.123084,6
457243723,2025-05-30,55.786509,49.123694,7
457243722,2025-05-30,55.786397,49.123397,7
457239058,2025-05-26,55.786713,49.123909,6
457240885,2025-05-25,55.786308,49.123417,3
457242628,2025-05-16,55.786407,49.124027,7
457240729,2025-06-13,55.786503,49.124291,7
457290663,2025-06-09,55.78641,49.123084,2
457243723,2025-05-30,55.786509,49.123694,6
457243722,2025-05-30,55.786397,49.123397,4
457239058,2025-05-26,55.786713,49.123909,6
457240885,2025-05-25,55.786308,49.123417,7
457239637,2025-05-21,55.786216,49.123499,3
457240729,2025-06-13,55.786503,49.124291,3
457239021,2025-06-13,55.786107,49.12402,5
457245516,2025-06-07,55.786406,49.124499,5
457245515,2025-06-07,55.786406,49.124499,7
457245514,2025-06-07,55.786406,49.124499,5
457245513,2025-06-07,55.786406,49.124499,1
457245512,2025-06-07,55.786406,49.124499,2
457250614,2025-06-01,55.786108,49.124429,3
457240729,2025-06-13,55.786503,49.124291,4
457239021,2025-06-13,55.786107,49.12402,6
457245516,2025-06-07,55.786406,49.124499,7
457245515,2025-06-07,55.786406,49.124499,6
457245514,2025-06-07,55.786406,49.124499,7
457245513,2025-06-07,55.786406,49.124499,4
457245512,2025-06-07,55.786406,49.124499,7
457267179,2025-06-06,55.786007,49.124291,3
457243725,2025-05-30,55.7858,49.12461,3
457240729,2025-06-13,55.786503,49.124291,1
457245516,2025-06-07,55.786406,49.124499,6
457245515,2025-06-07,55.786406,49.124499,1
457245514,2025-06-07,55.786406,49.124499,7
457245513,2025-06-07,55.786406,49.124499,1
457245512,2025-06-07,55.786406,49.124499,3
457240729,2025-06-13,55.786503,49.124291,2
457239021,2025-06-13,55.786107,49.12402,7
457245516,2025-06-07,55.786406,49.124499,6
457245515,2025-06-07,55.786406,49.124499,3
457245514,2025-06-07,55.786406,49.124499,4
457245513,2025-06-07,55.786406,49.124499,4
